row,n0: Biological Entity,n1: Disease,n2: Phenotypic Feature,n3: Gene,score
6743,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Pachygyria (HP:0001302),ETFB (NCBIGene:2109),0.043625956854004264
6744,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 3A (MONDO:0008437),Distal lower limb amyotrophy (HP:0008944),ATL1 (NCBIGene:51062),0.043621125190821855
6745,hemiplegia (MONDO:0001170),Fukuyama congenital muscular dystrophy (MONDO:0009678),Camptodactyly of finger (HP:0100490),FKTN (NCBIGene:2218),0.043621125190821855
6746,hemiplegia (MONDO:0001170),Fukuyama congenital muscular dystrophy (MONDO:0009678),Mask-like facies (HP:0000298),FKTN (NCBIGene:2218),0.043621125190821855
6747,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 3A (MONDO:0008437),Degeneration of the lateral corticospinal tracts (HP:0002314),ATL1 (NCBIGene:51062),0.04362112519082185
6748,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 3A (MONDO:0008437),Impaired vibration sensation in the lower limbs (HP:0002166),ATL1 (NCBIGene:51062),0.04362112519082185
6749,hemiplegia (MONDO:0001170),glucocorticoid-remediable aldosteronism (MONDO:0007080),Adrenal hyperplasia (HP:0008221),CYP11B1 (NCBIGene:1584),0.04361945532149298
6750,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Short stature (HP:0004322),COL5A1 (NCBIGene:1289),0.043617566547129304
6751,hemiplegia (MONDO:0001170),progressive pseudorheumatoid arthropathy of childhood (MONDO:0008827),Kyphosis (HP:0002808),CCN6 (NCBIGene:8838),0.04361641603638211
6752,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 13 (MONDO:0011532),Lower limb spasticity (HP:0002061),HSPD1 (NCBIGene:3329),0.043610369142716356
6753,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Enlarged thorax (HP:0100625),NRAS (NCBIGene:4893),0.04360826543542025
6754,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Feeding difficulties in infancy (HP:0008872),NRAS (NCBIGene:4893),0.04360826543542025
6755,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Abnormal dermatoglyphics (HP:0007477),NRAS (NCBIGene:4893),0.04360826543542025
6756,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Aplasia/Hypoplasia of the abdominal wall musculature (HP:0010318),NRAS (NCBIGene:4893),0.04360826543542024
6757,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Abnormality of the spleen (HP:0001743),NRAS (NCBIGene:4893),0.04360826543542024
6758,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Abnormal hair quantity (HP:0011362),NRAS (NCBIGene:4893),0.04360826543542024
6759,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Joint hyperflexibility (HP:0005692),NRAS (NCBIGene:4893),0.04360826543542024
6760,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Thickened nuchal skin fold (HP:0000474),NRAS (NCBIGene:4893),0.04360826543542024
6761,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Thick lower lip vermilion (HP:0000179),NRAS (NCBIGene:4893),0.04360826543542024
6762,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Pectus carinatum (HP:0000768),ATP7A (NCBIGene:538),0.04360737754039618
6763,hemiplegia (MONDO:0001170),sialidosis type 1 (MONDO:0019346),Short stature (HP:0004322),NEU1 (NCBIGene:4758),0.043606737623571076
6764,hemiplegia (MONDO:0001170),progressive pseudorheumatoid arthropathy of childhood (MONDO:0008827),Short stature (HP:0004322),CCN6 (NCBIGene:8838),0.043605901801624665
6765,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Pachygyria (HP:0001302),ETFA (NCBIGene:2108),0.04360578578543743
6766,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Pectus carinatum (HP:0000768),FBN1 (NCBIGene:2200),0.04360403492931482
6767,hemiplegia (MONDO:0001170),partial lipodystrophy congenital cataracts and neurodegeneration syndrome (MONDO:0011714),Hypertriglyceridemia (HP:0002155),CAV1 (NCBIGene:857),0.043602281894682036
6768,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Polycystic kidney dysplasia (HP:0000113),ETFB (NCBIGene:2109),0.04360179062463653
6769,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Large fontanelles (HP:0000239),PYCR1 (NCBIGene:5831),0.04360075198182321
6770,hemiplegia (MONDO:0001170),athyreosis (MONDO:0019855),Intellectual disability severe (HP:0010864),NKX2-5 (NCBIGene:1482),0.04360061925609475
6771,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027), (NCIT:C34452),AGT (NCBIGene:183),0.04359955547127584
6772,hemiplegia (MONDO:0001170),athyreosis (MONDO:0019855),Intellectual disability severe (HP:0010864),SLC26A4 (NCBIGene:5172),0.043589483643529825
6773,hemiplegia (MONDO:0001170),familial isolated deficiency of vitamin E (MONDO:0010188),Tuberous xanthoma (HP:0031290),APOB (NCBIGene:338),0.04358931361012293
6774,hemiplegia (MONDO:0001170),syndromic X-linked intellectual disability Najm type (MONDO:0010417),Generalized hypotonia (HP:0001290),CASK (NCBIGene:8573),0.04358814766033446
6775,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 9A (MONDO:0011006),Short stature (HP:0004322),ALDH18A1 (NCBIGene:5832),0.04358532920269879
6776,hemiplegia (MONDO:0001170),Bartter disease type 2 (MONDO:0009424),Short stature (HP:0004322),KCNJ1 (NCBIGene:3758),0.04358532920269879
6777,hemiplegia (MONDO:0001170),autosomal recessive complex spastic paraplegia type 9B (MONDO:0014702),Short stature (HP:0004322),ALDH18A1 (NCBIGene:5832),0.04358532920269878
6778,hemiplegia (MONDO:0001170),metachromatic leukodystrophy (MONDO:0018868),Developmental regression (HP:0002376),GALC (NCBIGene:2581),0.04358433122049625
6779,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Polycystic kidney dysplasia (HP:0000113),ETFA (NCBIGene:2108),0.04358170764533947
6780,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2Y (MONDO:0014735),Talipes (HP:0001883),VCP (NCBIGene:7415),0.0435816325790675
6781,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2A2 (MONDO:0012231),Talipes (HP:0001883),MFN2 (NCBIGene:9927),0.04357819976010337
6782,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Opacification of the corneal stroma (HP:0007759),FKTN (NCBIGene:2218),0.043577587128899455
6783,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Low-set ears (HP:0000369),EFEMP2 (NCBIGene:30008),0.04357564260225269
6784,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Short neck (HP:0000470),ELN (NCBIGene:2006),0.043575595670081395
6785,hemiplegia (MONDO:0001170),thyroid ectopia (MONDO:0019854),Growth delay (HP:0001510),PAX8 (NCBIGene:7849),0.04357554212991104
6786,hemiplegia (MONDO:0001170),mitochondrial complex II deficiency (MONDO:0009641),Short stature (HP:0004322),SDHA (NCBIGene:6389),0.04357490920346751
6787,hemiplegia (MONDO:0001170),thyroid ectopia (MONDO:0019854),Short stature (HP:0004322),NKX2-5 (NCBIGene:1482),0.04357400903850808
6788,hemiplegia (MONDO:0001170),muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies) type A14 (MONDO:0014140),Intellectual disability severe (HP:0010864),GMPPB (NCBIGene:29925),0.04357356516115198
6789,hemiplegia (MONDO:0001170),myopathy reducing body X-linked childhood-onset (MONDO:0010415),Kyphosis (HP:0002808),FHL1 (NCBIGene:2273),0.04357341241262441
6790,hemiplegia (MONDO:0001170),nemaline myopathy 1 (MONDO:0012239),Talipes (HP:0001883),TPM3 (NCBIGene:7170),0.04357294969507646
6791,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Midface retrusion (HP:0011800),PYCR1 (NCBIGene:5831),0.04357262673108734
6792,hemiplegia (MONDO:0001170),cap myopathy (MONDO:0015753),Reduced tendon reflexes (HP:0001315),TPM2 (NCBIGene:7169),0.04357253036935818
6793,hemiplegia (MONDO:0001170),parathyroid gland carcinoma (MONDO:0012004),Hypercalciuria (HP:0002150),GCM2 (NCBIGene:9247),0.04356840345955077
6794,hemiplegia (MONDO:0001170),very long chain acyl-CoA dehydrogenase deficiency (MONDO:0008723),Hypoketotic hypoglycemia (HP:0001985),CPT2 (NCBIGene:1376),0.043568137669716844
6795,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Downslanted palpebral fissures (HP:0000494),ATP6V0A2 (NCBIGene:23545),0.04356628342685199
6796,hemiplegia (MONDO:0001170),triple-A syndrome (MONDO:0009279),Short stature (HP:0004322),GMPPA (NCBIGene:29926),0.04356604637716661
6797,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Pachygyria (HP:0001302),LARGE1 (NCBIGene:9215),0.04356506268202991
6798,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Redundant skin (HP:0001582),EFEMP2 (NCBIGene:30008),0.04356483060713367
6799,hemiplegia (MONDO:0001170),Niemann-Pick disease type A (MONDO:0009756),Recurrent respiratory infections (HP:0002205),SMPD1 (NCBIGene:6609),0.04356422342560924
6800,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Downslanted palpebral fissures (HP:0000494),FBN1 (NCBIGene:2200),0.04356419225297828
6801,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFS1 (NCBIGene:4719),0.043563980061843845
6802,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Micrognathia (HP:0000347),MAP2K1 (NCBIGene:5604),0.04356364828135517
6803,hemiplegia (MONDO:0001170),triosephosphate isomerase deficiency (MONDO:0014221),Kyphosis (HP:0002808),TPI1 (NCBIGene:7167),0.04356307821992206
6804,hemiplegia (MONDO:0001170),autosomal dominant progressive external ophthalmoplegia (MONDO:0008003),Increased serum lactate (HP:0002151),POLG (NCBIGene:5428),0.04356236801261019
6805,hemiplegia (MONDO:0001170),thyroid ectopia (MONDO:0019854),Intellectual disability severe (HP:0010864),NKX2-5 (NCBIGene:1482),0.04355760422099998
6806,hemiplegia (MONDO:0001170),sialidosis type 2 (MONDO:0009738),Kyphosis (HP:0002808),GLB1 (NCBIGene:2720),0.04355750398364004
6807,hemiplegia (MONDO:0001170),agenesis of the corpus callosum with peripheral neuropathy (MONDO:0000902),Generalized hypotonia (HP:0001290),SLC12A6 (NCBIGene:9990),0.043556526431227365
6808,hemiplegia (MONDO:0001170),multiple acyl-CoA dehydrogenase deficiency (MONDO:0009282),Macrocephaly (HP:0000256),PDSS1 (NCBIGene:23590),0.04355561362846922
6809,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 15 (MONDO:0010044),Reduced visual acuity (HP:0007663),ZFYVE26 (NCBIGene:23503),0.04355497582043643
6810,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 4B1 (MONDO:0011066),Distal muscle weakness (HP:0002460),MTMR2 (NCBIGene:8898),0.04355488961785345
6811,hemiplegia (MONDO:0001170),classic phenylketonuria (MONDO:0019259),Hypopigmentation of hair (HP:0005599),PAH (NCBIGene:5053),0.04355325542166417
6812,hemiplegia (MONDO:0001170),congenital fiber-type disproportion myopathy (MONDO:0009711),Short stature (HP:0004322),TPM2 (NCBIGene:7169),0.04355239338690497
6813,hemiplegia (MONDO:0001170),nemaline myopathy 3 (MONDO:0008070),Talipes (HP:0001883),ACTA1 (NCBIGene:58),0.043551854392692935
6814,hemiplegia (MONDO:0001170),Emery-Dreifuss muscular dystrophy 2 autosomal dominant (MONDO:0021569),Elbow flexion contracture (HP:0002987),LMNA (NCBIGene:4000),0.04354963725321395
6815,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Generalized hirsutism (HP:0002230),AGPAT2 (NCBIGene:10555),0.043549529682171205
6816,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Large hands (HP:0001176),AGPAT2 (NCBIGene:10555),0.043549529682171205
6817,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Prominent supraorbital ridges (HP:0000336),AGPAT2 (NCBIGene:10555),0.043549529682171205
6818,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Broad foot (HP:0001769),AGPAT2 (NCBIGene:10555),0.043549529682171205
6819,hemiplegia (MONDO:0001170),Ehlers-Danlos syndrome classic type (MONDO:0007522),Short stature (HP:0004322),COL5A2 (NCBIGene:1290),0.043547978905415154
6820,hemiplegia (MONDO:0001170),rhizomelic chondrodysplasia punctata type 5 (MONDO:0014743),Short stature (HP:0004322),PEX5 (NCBIGene:5830),0.04354797890541515
6821,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Talipes (HP:0001883),HSD17B4 (NCBIGene:3295),0.04354680621499253
6822,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Epicanthus (HP:0000286),ELN (NCBIGene:2006),0.04354657263506991
6823,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis type 17 (MONDO:0013861),Bulbar signs (HP:0002483),CHMP2B (NCBIGene:25978),0.04354629205890961
6824,hemiplegia (MONDO:0001170),PCNA-related progressive neurodegenerative photosensitivy syndrome (MONDO:0014399),Progressive muscle weakness (HP:0003323),PCNA (NCBIGene:5111),0.04354542910798612
6825,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Redundant skin (HP:0001582),EZH2 (NCBIGene:2146),0.04354487156350539
6826,hemiplegia (MONDO:0001170),FRTS1 (MONDO:0024525),Short stature (HP:0004322),EHHADH (NCBIGene:1962),0.043542357574962665
6827,hemiplegia (MONDO:0001170),myopathy centronuclear 2 (MONDO:0009709),Kyphosis (HP:0002808),BIN1 (NCBIGene:274),0.04354155311732916
6828,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease axonal type 2O (MONDO:0013644),Talipes (HP:0001883),DYNC1H1 (NCBIGene:1778),0.04353948694570235
6829,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Severe failure to thrive (HP:0001525),ERCC6 (NCBIGene:2074),0.04353910044268344
6830,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Opacification of the corneal stroma (HP:0007759),ERCC6 (NCBIGene:2074),0.043537197168440324
6831,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Opacification of the corneal stroma (HP:0007759),POMGNT1 (NCBIGene:55624),0.043537197168440324
6832,hemiplegia (MONDO:0001170),hypotonia-cystinuria syndrome (MONDO:0011669),Polyphagia (HP:0002591),PREPL (NCBIGene:9581),0.0435346655351573
6833,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),High palate (HP:0000218),RIT1 (NCBIGene:6016),0.04353386387152655
6834,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Abnormal palate morphology (HP:0000174),ATP7A (NCBIGene:538),0.04353312050580055
6835,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 42 (MONDO:0012928),Talipes (HP:0001883),SLC33A1 (NCBIGene:9197),0.04353070842844346
6836,hemiplegia (MONDO:0001170),epidermolysis bullosa simplex with muscular dystrophy (MONDO:0009181),Neonatal respiratory distress (HP:0002643),PLEC (NCBIGene:5339),0.04352971489512701
6837,hemiplegia (MONDO:0001170),Charlevoix-Saguenay spastic ataxia (MONDO:0010041),Talipes (HP:0001883),SETX (NCBIGene:23064),0.04352828396450833
6838,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFS2 (NCBIGene:4720),0.04352697004453526
6839,hemiplegia (MONDO:0001170),FRTS1 (MONDO:0024525),Short stature (HP:0004322),SLC34A1 (NCBIGene:6569),0.043526468554261344
6840,hemiplegia (MONDO:0001170),Fanconi renotubular syndrome 2 (MONDO:0013247),Short stature (HP:0004322),SLC34A1 (NCBIGene:6569),0.043526468554261316
6841,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Low-set ears (HP:0000369),CD96 (NCBIGene:10225),0.04352580809593407
6842,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Talipes (HP:0001883),PEX5 (NCBIGene:5830),0.04352536188450581
6843,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Talipes (HP:0001883),TTPA (NCBIGene:7274),0.0435253618845058
6844,hemiplegia (MONDO:0001170),Berardinelli-Seip congenital lipodystrophy (MONDO:0018883),Hirsutism (HP:0001007),PPARG (NCBIGene:5468),0.0435194970655753
6845,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 1E (MONDO:0007311),Distal muscle weakness (HP:0002460),PMP22 (NCBIGene:5376),0.043519027235414655
6846,hemiplegia (MONDO:0001170),inclusion body myositis (MONDO:0007827),Distal muscle weakness (HP:0002460),ATP7A (NCBIGene:538),0.04351828441932271
6847,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Midface retrusion (HP:0011800),ELN (NCBIGene:2006),0.04351821291618555
6848,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Redundant skin (HP:0001582),CD96 (NCBIGene:10225),0.04351794962159252
6849,hemiplegia (MONDO:0001170),dopa-responsive dystonia due to sepiapterin reductase deficiency (MONDO:0012994),Transient hyperphenylalaninemia (HP:0008297),SPR (NCBIGene:6697),0.04351337295527206
6850,hemiplegia (MONDO:0001170),adult Refsum disease (MONDO:0009958),Miosis (HP:0000616),PEX7 (NCBIGene:5191),0.04351303144545989
6851,hemiplegia (MONDO:0001170),congenital fiber-type disproportion myopathy (MONDO:0009711),Recurrent respiratory infections (HP:0002205),RYR1 (NCBIGene:6261),0.04351283958465433
6852,hemiplegia (MONDO:0001170),congenital multicore myopathy with external ophthalmoplegia (MONDO:0009712),Recurrent respiratory infections (HP:0002205),RYR1 (NCBIGene:6261),0.04351275449742565
6853,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Redundant skin (HP:0001582),GGCX (NCBIGene:2677),0.0435117409504735
6854,hemiplegia (MONDO:0001170),thyroid ectopia (MONDO:0019854),Growth delay (HP:0001510),NKX2-5 (NCBIGene:1482),0.0435114236510875
6855,hemiplegia (MONDO:0001170),neuronopathy distal hereditary motor type 5A (MONDO:0010935),Distal muscle weakness (HP:0002460),GARS1 (NCBIGene:2617),0.04351017421713224
6856,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 18 (MONDO:0012639),Talipes (HP:0001883),ERLIN2 (NCBIGene:11160),0.04350951163961764
6857,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 8 (MONDO:0011339),Lower limb spasticity (HP:0002061),WASHC5 (NCBIGene:9897),0.04350355913555078
6858,hemiplegia (MONDO:0001170),holoprosencephaly (MONDO:0016296),Median cleft lip and palate (HP:0008501),TGIF1 (NCBIGene:7050),0.04350300405559594
6859,hemiplegia (MONDO:0001170),Cockayne syndrome type 2 (MONDO:0019570),Micropenis (HP:0000054),ERCC6 (NCBIGene:2074),0.043497153785575546
6860,hemiplegia (MONDO:0001170),Danon disease (MONDO:0010281),Wolff-Parkinson-White syndrome (HP:0001716),GAA (NCBIGene:2548),0.04349424192207564
6861,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Low-set ears (HP:0000369),TALDO1 (NCBIGene:6888),0.043490459993944366
6862,hemiplegia (MONDO:0001170),Bartter disease type 2 (MONDO:0009424),Macrocephaly (HP:0000256),KCNJ1 (NCBIGene:3758),0.04349005848309372
6863,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Prematurely aged appearance (HP:0007495),ELN (NCBIGene:2006),0.04348962385615434
6864,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Narrow mouth (HP:0000160),ALDH18A1 (NCBIGene:5832),0.04348529629693207
6865,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Opacification of the corneal stroma (HP:0007759),POMT2 (NCBIGene:29954),0.04348430735566918
6866,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),Uterine prolapse (HP:0000139),RPS6KA3 (NCBIGene:6197),0.04348389842295352
6867,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 9A (MONDO:0011006),Lower limb spasticity (HP:0002061),ALDH18A1 (NCBIGene:5832),0.04348291968767972
6868,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease axonal type 2Z (MONDO:0014736),Talipes (HP:0001883),MORC2 (NCBIGene:22880),0.04348213578157564
6869,hemiplegia (MONDO:0001170),neuronopathy distal hereditary motor type 5A (MONDO:0010935),Talipes (HP:0001883),BSCL2 (NCBIGene:26580),0.043481658637784366
6870,hemiplegia (MONDO:0001170),Walker-Warburg syndrome (MONDO:0019523),Abnormality of neuronal migration (HP:0002269),LARGE1 (NCBIGene:9215),0.04347865348651956
6871,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Long philtrum (HP:0000343),ELN (NCBIGene:2006),0.0434781600449137
6872,hemiplegia (MONDO:0001170),ataxia with oculomotor apraxia type 1 (MONDO:0008842),Peripheral axonal degeneration (HP:0000764),APTX (NCBIGene:54840),0.04347726992501975
6873,hemiplegia (MONDO:0001170),ataxia with oculomotor apraxia type 1 (MONDO:0008842),Medial flaring of the eyebrow (HP:0010747),APTX (NCBIGene:54840),0.04347726992501974
6874,hemiplegia (MONDO:0001170),vasculitis due to ADA2 deficiency (MONDO:0014306),Erythema nodosum (HP:0012219),ADA2 (NCBIGene:51816),0.04347405649899027
6875,hemiplegia (MONDO:0001170),Stormorken syndrome (MONDO:0008497),Abnormal thrombocyte morphology (HP:0001872),STIM1 (NCBIGene:6786),0.043473748381060384
6876,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 30 (MONDO:0012476),Ankle clonus (HP:0011448),KIF1A (NCBIGene:547),0.04347065318345045
6877,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Pectus carinatum (HP:0000768),RIT1 (NCBIGene:6016),0.043470113476296125
6878,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Short nose (HP:0003196),ELN (NCBIGene:2006),0.043467839531742936
6879,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 12 (MONDO:0011489),Talipes (HP:0001883),RTN2 (NCBIGene:6253),0.04346696493395653
6880,hemiplegia (MONDO:0001170),Coffin-Lowry syndrome (MONDO:0010561),Progressive spasticity (HP:0002191),RPS6KA3 (NCBIGene:6197),0.04346674126976132
6881,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Downslanted palpebral fissures (HP:0000494),MAP2K1 (NCBIGene:5604),0.043466293570529474
6882,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease recessive intermediate a (MONDO:0012014),Talipes (HP:0001883),GDAP1 (NCBIGene:54332),0.04346596273581581
6883,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Bowel diverticulosis (HP:0005222),ELN (NCBIGene:2006),0.04346411299874483
6884,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFS3 (NCBIGene:4722),0.04346309914895802
6885,hemiplegia (MONDO:0001170),Schwartz-Jampel syndrome (MONDO:0009717),Trismus (HP:0000211),LIFR (NCBIGene:3977),0.04345914316789421
6886,hemiplegia (MONDO:0001170),hypotonia-cystinuria syndrome (MONDO:0011669),Polyphagia (HP:0002591),SLC3A1 (NCBIGene:6519),0.04345839480815746
6887,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFV2 (NCBIGene:4729),0.043457520997627064
6888,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Micrognathia (HP:0000347),SHOX (NCBIGene:6473),0.04345485446389019
6889,hemiplegia (MONDO:0001170),neuropathy hereditary motor and sensory type 6A (MONDO:0011002),Talipes (HP:0001883),MFN2 (NCBIGene:9927),0.04345022503210383
6890,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 5 (MONDO:0010877),Talipes (HP:0001883),MFN2 (NCBIGene:9927),0.04345022503210381
6891,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease axonal autosomal recessive type 2a2b; (MONDO:0014906),Talipes (HP:0001883),MFN2 (NCBIGene:9927),0.0434502250321038
6892,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFA1 (NCBIGene:4694),0.04344724081276933
6893,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),NDUFS6 (NCBIGene:4726),0.043447240812769315
6894,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 8 (MONDO:0011339),Talipes (HP:0001883),WASHC5 (NCBIGene:9897),0.043445614688250776
6895,hemiplegia (MONDO:0001170),hereditary spastic paraplegia 9A (MONDO:0011006),Talipes (HP:0001883),ALDH18A1 (NCBIGene:5832),0.04344561468825076
6896,hemiplegia (MONDO:0001170),Charlevoix-Saguenay spastic ataxia (MONDO:0010041),Talipes (HP:0001883),TTPA (NCBIGene:7274),0.043444761839415515
6897,hemiplegia (MONDO:0001170),Adams-Oliver syndrome (MONDO:0007034),Calvarial skull defect (HP:0001362),DLL4 (NCBIGene:54567),0.043443603004604564
6898,hemiplegia (MONDO:0001170),Noonan syndrome (MONDO:0018997),Micrognathia (HP:0000347),LZTR1 (NCBIGene:8216),0.04344353862672491
6899,hemiplegia (MONDO:0001170),Bartter disease type 3 (MONDO:0011822),Increased circulating renin level (HP:0000848),CLCNKB (NCBIGene:1188),0.04344233604790162
6900,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Low-set ears (HP:0000369),CHST3 (NCBIGene:9469),0.0434418548991819
6901,hemiplegia (MONDO:0001170),mitochondrial complex I deficiency (MONDO:0009640),Growth delay (HP:0001510),FOXRED1 (NCBIGene:55572),0.043441706221329396
6902,hemiplegia (MONDO:0001170),cutis laxa (MONDO:0016175),Epicanthus (HP:0000286),ATP6V0A2 (NCBIGene:23545),0.04343835182921688
6903,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2D (MONDO:0011091),First dorsal interossei muscle atrophy (HP:0003426),GARS1 (NCBIGene:2617),0.04343788291728671
6904,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2D (MONDO:0011091),Thenar muscle weakness (HP:0003427),GARS1 (NCBIGene:2617),0.04343788291728671
6905,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2D (MONDO:0011091),Cold-induced hand cramps (HP:0003435),GARS1 (NCBIGene:2617),0.04343788291728671
6906,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2D (MONDO:0011091),Upper limb amyotrophy (HP:0009129),GARS1 (NCBIGene:2617),0.04343788291728671
6907,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2D (MONDO:0011091),First dorsal interossei muscle weakness (HP:0003392),GARS1 (NCBIGene:2617),0.04343788291728671
6908,hemiplegia (MONDO:0001170),Charcot-Marie-Tooth disease type 2D (MONDO:0011091),Thenar muscle atrophy (HP:0003393),GARS1 (NCBIGene:2617),0.043437882917286695
6909,hemiplegia (MONDO:0001170),triple-A syndrome (MONDO:0009279),Talipes (HP:0001883),APTX (NCBIGene:54840),0.04343444537433331
